Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Colonial Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
620314,  US,00001,     ,"US 1, US 301",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.53,NCL Petersburg,Dupuy Ave,13000,F,99%,0%,0%,0%,0%,0%,F,0.0903,F,0.5685,14000,F,2012,,,,,,,,,,,,,,,
620310,  US,00001,     ,"US 1, US 301",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.40,Dupuy Ave,Westover Ave,23000,F,99%,0%,0%,0%,0%,0%,F,0.0848,F,0.5077,25000,F,2012,,,,,,,,,,,,,,,
140113,  US,00001,     ,"US 1, US 301",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.33,Westover Ave,Branders Bridge Rd,24000,A,99%,0%,0%,0%,0%,0%,C,0.0988,A,0.5166,25000,A,2012,,,,,,,,,,,,,,,
620321,  US,00001,     ,"US 1, US 301",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.26,Branders Bridge Rd,Temple Ave,25000,G,99%,0%,0%,0%,0%,0%,F,,,,26000,G,2012,,,,,,,,,,,,,,,
620303,  US,00001,     ,"US 1, US 301, VA 144",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.74,Temple Ave,Lakeview Ave,23000,F,99%,0%,0%,0%,0%,0%,F,0.0857,F,0.5075,25000,F,2012,,,,,,,,,,,,,,,
620320,  US,00001,     ,"US 1, US 301, VA 144",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.17,Lakeview Ave,Ellerslie Ave,19000,F,95%,0%,1%,3%,1%,0%,C,,,,20000,F,2012,,,,,,,,,,,,,,,
620301,  US,00001,     ,"US 1, US 301, VA 144",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.19,Ellerslie Ave,Sherwood Ave,27000,F,99%,0%,0%,0%,0%,0%,F,0.0910,F,0.5143,28000,F,2012,,,,,,,,,,,,,,,
620319,  US,00001,     ,"US 1, US 301, VA 144",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.62,Sherwood Ave,NCL Colonial Heights,24000,F,99%,0%,0%,0%,0%,0%,F,0.0931,F,0.5396,26000,F,2012,,,,,,,,,,,,,,,
789251,  IS,00095, 054A,I-95 Exit 054A,Ramp,106,City of Colonial Heights,020,Chesterfield County,0.18,I-95-S054A JB-20 FROM RT 95,SR 144 FROM RT 95,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
