Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chesterfield Maintenance Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
620314,  US,00001,     ,"US 1, US 301",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.53,NCL Petersburg,Dupuy Ave,12000,G,99%,0%,0%,0%,0%,0%,F,,,,13000,G,2011,,,,,,,,,,,,,,,
620310,  US,00001,     ,"US 1, US 301",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.40,Dupuy Ave,Westover Ave,25000,G,99%,0%,0%,0%,0%,0%,F,,,,26000,G,2011,,,,,,,,,,,,,,,
140113,  US,00001,     ,"US 1, US 301",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.33,Westover Ave,Branders Bridge Rd,24000,A,99%,0%,0%,0%,0%,0%,C,0.1000,A,0.0000,25000,A,2011,,,,,,,,,,,,,,,
620321,  US,00001,     ,"US 1, US 301",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.26,Branders Bridge Rd,Temple Ave,25000,G,99%,0%,0%,0%,0%,0%,F,,,,26000,G,2011,,,,,,,,,,,,,,,
620303,  US,00001,     ,"US 1, US 301, VA 144",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.74,Temple Ave,Lakeview Ave,22000,G,99%,0%,0%,0%,0%,0%,F,,,,24000,G,2011,,,,,,,,,,,,,,,
620320,  US,00001,     ,"US 1, US 301, VA 144",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.17,Lakeview Ave,Ellerslie Ave,21000,G,99%,0%,0%,0%,0%,0%,F,,,,22000,G,2011,,,,,,,,,,,,,,,
620301,  US,00001,     ,"US 1, US 301, VA 144",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.19,Ellerslie Ave,Sherwood Ave,25000,G,99%,0%,0%,0%,0%,0%,F,,,,27000,G,2011,,,,,,,,,,,,,,,
620319,  US,00001,     ,"US 1, US 301, VA 144",Boulevard,106,City of Colonial Heights,106,City of Colonial Heights,0.62,Sherwood Ave,NCL Colonial Heights,25000,G,99%,0%,0%,0%,0%,0%,F,,,,27000,G,2011,,,,,,,,,,,,,,,
140150,  US,00001,     ,"US 1, US 301, VA 144",Jefferson Davis Hwy,020,Chesterfield County,020,Chesterfield County,0.22,NCL Colonial Heights,SR 144 Harrowgate Rd,23000,G,99%,0%,0%,0%,0%,0%,F,0.0904,F,0.5150,25000,G,2011,,,,,,,,,,,,,,,
